kegg_id	pathway_name	gene_id
04710	Circadian rhythm	csnk1d
04710	Circadian rhythm	skp1
04710	Circadian rhythm	prkag2(1of3)
04710	Circadian rhythm	prkag2(2of3)
04710	Circadian rhythm	prkag2(3of3)
04710	Circadian rhythm	bhlhe40(1of2)
04710	Circadian rhythm	bhlhe40(2of2)
04710	Circadian rhythm	cry2(1of2)
04710	Circadian rhythm	cry2(2of2)
04710	Circadian rhythm	rora(2of3)
04710	Circadian rhythm	rora(3of3)
04710	Circadian rhythm	prkag3(1of2)
04710	Circadian rhythm	prkag3(2of2)
04710	Circadian rhythm	per2(1of2)
04710	Circadian rhythm	per1
04710	Circadian rhythm	creb1(1of5)
04710	Circadian rhythm	creb1(2of5)
04710	Circadian rhythm	creb1(3of5)
04710	Circadian rhythm	creb1(4of5)
04710	Circadian rhythm	creb1(5of5)
04710	Circadian rhythm	rora(1of3)
04710	Circadian rhythm	rorb(1of3)
04710	Circadian rhythm	rorb(2of3)
04710	Circadian rhythm	rorb(3of3)
04710	Circadian rhythm	prkab1(1of2)
04710	Circadian rhythm	prkab1(2of2)
04710	Circadian rhythm	cry1(1of5)
04710	Circadian rhythm	cry1(2of5)
04710	Circadian rhythm	cry1(3of5)
04710	Circadian rhythm	cry1(4of5)
04710	Circadian rhythm	cry1(5of5)
04710	Circadian rhythm	prkaa1
04710	Circadian rhythm	per3
04710	Circadian rhythm	arntl(2of3)
04710	Circadian rhythm	arntl(3of3)
04710	Circadian rhythm	csnk1e(1of2)
04710	Circadian rhythm	csnk1e(2of2)
04710	Circadian rhythm	fbxl3(1of3)
04710	Circadian rhythm	fbxl3(2of3)
04710	Circadian rhythm	fbxl3(3of3)
04710	Circadian rhythm	npas2(1of2)
04710	Circadian rhythm	fbxw11
04710	Circadian rhythm	per2(2of2)
04710	Circadian rhythm	cul1
04710	Circadian rhythm	npas2(2of2)
04710	Circadian rhythm	clock
04710	Circadian rhythm	nr1d1
04710	Circadian rhythm	prkaa2
04710	Circadian rhythm	rbx1
04710	Circadian rhythm	prkag1
03022	Basal transcription factors	cdk7
03022	Basal transcription factors	tbpl2
03022	Basal transcription factors	tbp(2of2)
03022	Basal transcription factors	taf15
03022	Basal transcription factors	gtf2ird1
03022	Basal transcription factors	taf11
03022	Basal transcription factors	gtf2e2
03022	Basal transcription factors	taf8
03022	Basal transcription factors	taf7
03022	Basal transcription factors	gtf2f1
03022	Basal transcription factors	taf2
03022	Basal transcription factors	mnat1
03022	Basal transcription factors	taf5l
03022	Basal transcription factors	taf13
03022	Basal transcription factors	taf4a(1of5)
03022	Basal transcription factors	taf4a(2of5)
03022	Basal transcription factors	taf4a(3of5)
03022	Basal transcription factors	taf4a(4of5)
03022	Basal transcription factors	taf6
03022	Basal transcription factors	taf6l
03022	Basal transcription factors	gtf2e1
03022	Basal transcription factors	taf10(1of2)
03022	Basal transcription factors	taf10(2of2)
03022	Basal transcription factors	gtf2h2
03022	Basal transcription factors	gtf2a2
03022	Basal transcription factors	gtf2h4
03022	Basal transcription factors	tbpl1
03022	Basal transcription factors	taf4a(5of5)
03022	Basal transcription factors	tbp(1of2)
03022	Basal transcription factors	gtf2h5
03022	Basal transcription factors	taf5
03022	Basal transcription factors	taf9
03022	Basal transcription factors	gtf2a1
03022	Basal transcription factors	gtf2h3
03022	Basal transcription factors	gtf2f2(1of2)
03022	Basal transcription factors	gtf2f2(2of2)
03022	Basal transcription factors	taf3
03022	Basal transcription factors	ercc2
03022	Basal transcription factors	taf1
03022	Basal transcription factors	taf12
03022	Basal transcription factors	gtf2h1
03022	Basal transcription factors	gtf2b
03022	Basal transcription factors	ercc3
03022	Basal transcription factors	ccnh
00910	Nitrogen metabolism	car14
00910	Nitrogen metabolism	car15
00910	Nitrogen metabolism	glul(1of3)
00910	Nitrogen metabolism	glul(2of3)
00910	Nitrogen metabolism	glul(3of3)
00910	Nitrogen metabolism	ca6
00910	Nitrogen metabolism	ca4(1of2)
00910	Nitrogen metabolism	ca4(2of2)
00910	Nitrogen metabolism	car4(1of2)
00910	Nitrogen metabolism	car4(2of2)
00910	Nitrogen metabolism	car7
00910	Nitrogen metabolism	car5b
00910	Nitrogen metabolism	car13
00910	Nitrogen metabolism	car2
00910	Nitrogen metabolism	ca12
00910	Nitrogen metabolism	car12
00910	Nitrogen metabolism	glud1
00910	Nitrogen metabolism	cps1
00910	Nitrogen metabolism	car8
05323	Rheumatoid arthritis	ctsk(1of2)
05323	Rheumatoid arthritis	ccl3
05323	Rheumatoid arthritis	ccl25(2of3)
05323	Rheumatoid arthritis	ccl19
05323	Rheumatoid arthritis	ccl20(1of4)
05323	Rheumatoid arthritis	ccl20(2of4)
05323	Rheumatoid arthritis	ccl20(3of4)
05323	Rheumatoid arthritis	ccl20(4of4)
05323	Rheumatoid arthritis	atp6v1a(1of2)
05323	Rheumatoid arthritis	atp6v1a(2of2)
05323	Rheumatoid arthritis	cxcl5
05323	Rheumatoid arthritis	angpt1(1of2)
05323	Rheumatoid arthritis	angpt1(2of2)
05323	Rheumatoid arthritis	atp6v1g1
05323	Rheumatoid arthritis	atp6v1f
05323	Rheumatoid arthritis	cxcl1(2of2)
05323	Rheumatoid arthritis	lta(2of2)
05323	Rheumatoid arthritis	fos(1of4)
05323	Rheumatoid arthritis	fos(2of4)
05323	Rheumatoid arthritis	fos(3of4)
05323	Rheumatoid arthritis	fos(4of4)
05323	Rheumatoid arthritis	flt1(1of2)
05323	Rheumatoid arthritis	flt1(2of2)
05323	Rheumatoid arthritis	atp6v1b2(1of3)
05323	Rheumatoid arthritis	atp6v1b2(2of3)
05323	Rheumatoid arthritis	atp6v1b2(3of3)
05323	Rheumatoid arthritis	jund(1of2)
05323	Rheumatoid arthritis	jun(1of2)
05323	Rheumatoid arthritis	jun(2of2)
05323	Rheumatoid arthritis	il11
05323	Rheumatoid arthritis	atp6v0e1(1of2)
05323	Rheumatoid arthritis	atp6v0e1(2of2)
05323	Rheumatoid arthritis	cxcl12(1of2)
05323	Rheumatoid arthritis	cxcl12(2of2)
05323	Rheumatoid arthritis	itgb2
05323	Rheumatoid arthritis	tnfsf13b
05323	Rheumatoid arthritis	atp6v0b
05323	Rheumatoid arthritis	tlr2(1of3)
05323	Rheumatoid arthritis	tlr2(2of3)
05323	Rheumatoid arthritis	hla-dpa1(1of2)
05323	Rheumatoid arthritis	hla-dpa1(2of2)
05323	Rheumatoid arthritis	icam1
05323	Rheumatoid arthritis	atp6v1c1(1of3)
05323	Rheumatoid arthritis	atp6v1c1(2of3)
05323	Rheumatoid arthritis	atp6v1c1(3of3)
05323	Rheumatoid arthritis	atp6v1h
05323	Rheumatoid arthritis	atp6v0a2(1of3)
05323	Rheumatoid arthritis	atp6v0a2(2of3)
05323	Rheumatoid arthritis	atp6v0a2(3of3)
05323	Rheumatoid arthritis	ccl3l3
05323	Rheumatoid arthritis	ccl4(2of3)
05323	Rheumatoid arthritis	atp6v0d1
05323	Rheumatoid arthritis	acp5
05323	Rheumatoid arthritis	tgfb1
05323	Rheumatoid arthritis	itgal
05323	Rheumatoid arthritis	atp6v0c(1of3)
05323	Rheumatoid arthritis	atp6v0c(2of3)
05323	Rheumatoid arthritis	atp6v0c(3of3)
05323	Rheumatoid arthritis	atp6v1d
05323	Rheumatoid arthritis	il17a
05323	Rheumatoid arthritis	tgfb3(1of2)
05323	Rheumatoid arthritis	tgfb3(2of2)
05323	Rheumatoid arthritis	hla-dpb1(1of2)
05323	Rheumatoid arthritis	hla-dpb1(2of2)
05323	Rheumatoid arthritis	atp6v0a1(1of2)
05323	Rheumatoid arthritis	atp6v0a1(2of2)
05323	Rheumatoid arthritis	atp6v1e1(1of2)
05323	Rheumatoid arthritis	atp6v1e1(2of2)
05323	Rheumatoid arthritis	pgf(2of2)
05323	Rheumatoid arthritis	vegfa
05323	Rheumatoid arthritis	vegfb
05323	Rheumatoid arthritis	ctsl(1of3)
05323	Rheumatoid arthritis	ctsl(2of3)
05323	Rheumatoid arthritis	ctsl(3of3)
05323	Rheumatoid arthritis	atp6ap1(1of2)
05323	Rheumatoid arthritis	atp6ap1(2of2)
05323	Rheumatoid arthritis	ppbp
05323	Rheumatoid arthritis	tnfsf11
05323	Rheumatoid arthritis	csf1
05323	Rheumatoid arthritis	tgfb2
05323	Rheumatoid arthritis	il1b
04141	Protein processing in endoplasmic reticulum	derl2
04141	Protein processing in endoplasmic reticulum	sec24b
04141	Protein processing in endoplasmic reticulum	dnajb11
04141	Protein processing in endoplasmic reticulum	ube2d2(1of3)
04141	Protein processing in endoplasmic reticulum	ube2d2(2of3)
04141	Protein processing in endoplasmic reticulum	ube2d2(3of3)
04141	Protein processing in endoplasmic reticulum	skp1
04141	Protein processing in endoplasmic reticulum	stt3a
04141	Protein processing in endoplasmic reticulum	mbtps2
04141	Protein processing in endoplasmic reticulum	dad1
04141	Protein processing in endoplasmic reticulum	map3k5(1of2)
04141	Protein processing in endoplasmic reticulum	map3k5(2of2)
04141	Protein processing in endoplasmic reticulum	dnajb2
04141	Protein processing in endoplasmic reticulum	ssr2
04141	Protein processing in endoplasmic reticulum	hsp90ab1
04141	Protein processing in endoplasmic reticulum	hspa1b
04141	Protein processing in endoplasmic reticulum	nploc4
04141	Protein processing in endoplasmic reticulum	uggt1(1of2)
04141	Protein processing in endoplasmic reticulum	stt3b(1of3)
04141	Protein processing in endoplasmic reticulum	stt3b(2of3)
04141	Protein processing in endoplasmic reticulum	stt3b(3of3)
04141	Protein processing in endoplasmic reticulum	hspa4l
04141	Protein processing in endoplasmic reticulum	hsp90b1
04141	Protein processing in endoplasmic reticulum	ms4a14(1of2)
04141	Protein processing in endoplasmic reticulum	rrbp1(1of3)
04141	Protein processing in endoplasmic reticulum	rrbp1(2of3)
04141	Protein processing in endoplasmic reticulum	dnajc5b
04141	Protein processing in endoplasmic reticulum	derl1
04141	Protein processing in endoplasmic reticulum	dnaja2(1of2)
04141	Protein processing in endoplasmic reticulum	dnaja2(2of2)
04141	Protein processing in endoplasmic reticulum	erlec1
04141	Protein processing in endoplasmic reticulum	sec23a(1of2)
04141	Protein processing in endoplasmic reticulum	sec23a(2of2)
04141	Protein processing in endoplasmic reticulum	sar1b(1of3)
04141	Protein processing in endoplasmic reticulum	sar1b(2of3)
04141	Protein processing in endoplasmic reticulum	sar1b(3of3)
04141	Protein processing in endoplasmic reticulum	canx(1of2)
04141	Protein processing in endoplasmic reticulum	canx(2of2)
04141	Protein processing in endoplasmic reticulum	pdia4
04141	Protein processing in endoplasmic reticulum	ube2d4(1of2)
04141	Protein processing in endoplasmic reticulum	ube2d4(2of2)
04141	Protein processing in endoplasmic reticulum	ero1a
04141	Protein processing in endoplasmic reticulum	mapk10
04141	Protein processing in endoplasmic reticulum	fbxo6(2of3)
04141	Protein processing in endoplasmic reticulum	ern1(1of2)
04141	Protein processing in endoplasmic reticulum	ern1(2of2)
04141	Protein processing in endoplasmic reticulum	preb
04141	Protein processing in endoplasmic reticulum	hsp90aa1(1of3)
04141	Protein processing in endoplasmic reticulum	hsp90aa1(2of3)
04141	Protein processing in endoplasmic reticulum	hsp90aa1(3of3)
04141	Protein processing in endoplasmic reticulum	ube2g1(1of2)
04141	Protein processing in endoplasmic reticulum	ube2g1(2of2)
04141	Protein processing in endoplasmic reticulum	txndc5
04141	Protein processing in endoplasmic reticulum	ssr3
04141	Protein processing in endoplasmic reticulum	cul1
04141	Protein processing in endoplasmic reticulum	ddit3
04141	Protein processing in endoplasmic reticulum	sec63
04141	Protein processing in endoplasmic reticulum	sec61g
04141	Protein processing in endoplasmic reticulum	syvn1
04141	Protein processing in endoplasmic reticulum	mapk9
04141	Protein processing in endoplasmic reticulum	mbtps1(1of2)
04141	Protein processing in endoplasmic reticulum	mbtps1(2of2)
04141	Protein processing in endoplasmic reticulum	sec23b
04141	Protein processing in endoplasmic reticulum	bcl2
04141	Protein processing in endoplasmic reticulum	dnajc1
04141	Protein processing in endoplasmic reticulum	man1b1(1of2)
04141	Protein processing in endoplasmic reticulum	man1b1(2of2)
04141	Protein processing in endoplasmic reticulum	eif2ak4
04141	Protein processing in endoplasmic reticulum	ube2j1
04141	Protein processing in endoplasmic reticulum	sec61b
04141	Protein processing in endoplasmic reticulum	os9
04141	Protein processing in endoplasmic reticulum	edem1
04141	Protein processing in endoplasmic reticulum	ckap4
04141	Protein processing in endoplasmic reticulum	ube2j2
04141	Protein processing in endoplasmic reticulum	wfs1(1of2)
04141	Protein processing in endoplasmic reticulum	wfs1(2of2)
04141	Protein processing in endoplasmic reticulum	rad23a
04141	Protein processing in endoplasmic reticulum	traf2(1of3)
04141	Protein processing in endoplasmic reticulum	traf2(2of3)
04141	Protein processing in endoplasmic reticulum	traf2(3of3)
04141	Protein processing in endoplasmic reticulum	ssr1(1of2)
04141	Protein processing in endoplasmic reticulum	ssr1(2of2)
04141	Protein processing in endoplasmic reticulum	dnajb1(1of2)
04141	Protein processing in endoplasmic reticulum	dnajb1(2of2)
04141	Protein processing in endoplasmic reticulum	man1a2(1of2)
04141	Protein processing in endoplasmic reticulum	man1a2(2of2)
04141	Protein processing in endoplasmic reticulum	capn2(1of3)
04141	Protein processing in endoplasmic reticulum	capn2(2of3)
04141	Protein processing in endoplasmic reticulum	capn2(3of3)
04141	Protein processing in endoplasmic reticulum	atxn3
04141	Protein processing in endoplasmic reticulum	bcap31
04141	Protein processing in endoplasmic reticulum	cryab
04141	Protein processing in endoplasmic reticulum	ero1b
04141	Protein processing in endoplasmic reticulum	map2k7
04141	Protein processing in endoplasmic reticulum	sec24d
04141	Protein processing in endoplasmic reticulum	ube2g2
04141	Protein processing in endoplasmic reticulum	hspa1l
04141	Protein processing in endoplasmic reticulum	hspa8(1of3)
04141	Protein processing in endoplasmic reticulum	hspa8(2of3)
04141	Protein processing in endoplasmic reticulum	hspa8(3of3)
04141	Protein processing in endoplasmic reticulum	lman1
04141	Protein processing in endoplasmic reticulum	atf4(1of2)
04141	Protein processing in endoplasmic reticulum	atf4(2of2)
04141	Protein processing in endoplasmic reticulum	ubqln4
04141	Protein processing in endoplasmic reticulum	man1c1
04141	Protein processing in endoplasmic reticulum	pdia3(1of2)
04141	Protein processing in endoplasmic reticulum	pdia3(2of2)
04141	Protein processing in endoplasmic reticulum	pdia6
04141	Protein processing in endoplasmic reticulum	rpn2
04141	Protein processing in endoplasmic reticulum	xbp1
04141	Protein processing in endoplasmic reticulum	sec24a
04141	Protein processing in endoplasmic reticulum	edem2
04141	Protein processing in endoplasmic reticulum	dnajb12(1of2)
04141	Protein processing in endoplasmic reticulum	dnajb12(2of2)
04141	Protein processing in endoplasmic reticulum	atf6b
04141	Protein processing in endoplasmic reticulum	vcp(1of2)
04141	Protein processing in endoplasmic reticulum	vcp(2of2)
04141	Protein processing in endoplasmic reticulum	amfr
04141	Protein processing in endoplasmic reticulum	calr(1of2)
04141	Protein processing in endoplasmic reticulum	calr(2of2)
04141	Protein processing in endoplasmic reticulum	sec62
04141	Protein processing in endoplasmic reticulum	hspbp1
04141	Protein processing in endoplasmic reticulum	eif2ak1
04141	Protein processing in endoplasmic reticulum	sec61a1(1of2)
04141	Protein processing in endoplasmic reticulum	sec61a1(2of2)
04141	Protein processing in endoplasmic reticulum	ssr4
04141	Protein processing in endoplasmic reticulum	man1a1
04141	Protein processing in endoplasmic reticulum	tram1(1of2)
04141	Protein processing in endoplasmic reticulum	tram1(2of2)
04141	Protein processing in endoplasmic reticulum	bax(1of4)
04141	Protein processing in endoplasmic reticulum	bax(2of4)
04141	Protein processing in endoplasmic reticulum	bax(3of4)
04141	Protein processing in endoplasmic reticulum	bax(4of4)
04141	Protein processing in endoplasmic reticulum	capn1(1of3)
04141	Protein processing in endoplasmic reticulum	capn1(2of3)
04141	Protein processing in endoplasmic reticulum	capn1(3of3)
04141	Protein processing in endoplasmic reticulum	hspa5
04141	Protein processing in endoplasmic reticulum	uggt1(2of2)
04141	Protein processing in endoplasmic reticulum	park2
04141	Protein processing in endoplasmic reticulum	stub1
04141	Protein processing in endoplasmic reticulum	sel1l(1of2)
04141	Protein processing in endoplasmic reticulum	sel1l(2of2)
04141	Protein processing in endoplasmic reticulum	nsfl1c
04141	Protein processing in endoplasmic reticulum	ube4b
04141	Protein processing in endoplasmic reticulum	dnajc5(1of4)
04141	Protein processing in endoplasmic reticulum	dnajc5(2of4)
04141	Protein processing in endoplasmic reticulum	dnajc5(3of4)
04141	Protein processing in endoplasmic reticulum	dnajc5(4of4)
04141	Protein processing in endoplasmic reticulum	dnaja1
04141	Protein processing in endoplasmic reticulum	yod1
04141	Protein processing in endoplasmic reticulum	ganab
04141	Protein processing in endoplasmic reticulum	tusc3
04141	Protein processing in endoplasmic reticulum	ngly1
04141	Protein processing in endoplasmic reticulum	rnf5
04141	Protein processing in endoplasmic reticulum	ubxn6
04141	Protein processing in endoplasmic reticulum	plaa
04141	Protein processing in endoplasmic reticulum	rnf185
04141	Protein processing in endoplasmic reticulum	dnajc3(1of2)
04141	Protein processing in endoplasmic reticulum	dnajc3(2of2)
04141	Protein processing in endoplasmic reticulum	dnajc10
04141	Protein processing in endoplasmic reticulum	march6(1of2)
04141	Protein processing in endoplasmic reticulum	march6(2of2)
04141	Protein processing in endoplasmic reticulum	hyou1
04141	Protein processing in endoplasmic reticulum	mapk8(1of2)
04141	Protein processing in endoplasmic reticulum	mapk8(2of2)
04141	Protein processing in endoplasmic reticulum	ufd1l
04141	Protein processing in endoplasmic reticulum	rad23b
04141	Protein processing in endoplasmic reticulum	sec13
04141	Protein processing in endoplasmic reticulum	eif2s1
04141	Protein processing in endoplasmic reticulum	p4hb(1of2)
04141	Protein processing in endoplasmic reticulum	p4hb(2of2)
04141	Protein processing in endoplasmic reticulum	fbxo6(1of3)
04141	Protein processing in endoplasmic reticulum	fbxo6(3of3)
04141	Protein processing in endoplasmic reticulum	lman2
04141	Protein processing in endoplasmic reticulum	rbx1
04141	Protein processing in endoplasmic reticulum	herpud1
04141	Protein processing in endoplasmic reticulum	bag1
04141	Protein processing in endoplasmic reticulum	nfe2l2(1of2)
04141	Protein processing in endoplasmic reticulum	nfe2l2(2of2)
04141	Protein processing in endoplasmic reticulum	sec31a(1of2)
04141	Protein processing in endoplasmic reticulum	sec31a(2of2)
04141	Protein processing in endoplasmic reticulum	sil1
04141	Protein processing in endoplasmic reticulum	atf6
04141	Protein processing in endoplasmic reticulum	prkcsh(1of2)
04141	Protein processing in endoplasmic reticulum	prkcsh(2of2)
04141	Protein processing in endoplasmic reticulum	eif2ak2(1of2)
04141	Protein processing in endoplasmic reticulum	eif2ak2(2of2)
04141	Protein processing in endoplasmic reticulum	sec24c(1of2)
04141	Protein processing in endoplasmic reticulum	sec24c(2of2)
04141	Protein processing in endoplasmic reticulum	svip
04141	Protein processing in endoplasmic reticulum	eif2ak3(1of2)
04141	Protein processing in endoplasmic reticulum	eif2ak3(2of2)
04141	Protein processing in endoplasmic reticulum	bag2
04141	Protein processing in endoplasmic reticulum	rpn1
04141	Protein processing in endoplasmic reticulum	edem3(1of2)
04141	Protein processing in endoplasmic reticulum	edem3(2of2)
04141	Protein processing in endoplasmic reticulum	mogs
04141	Protein processing in endoplasmic reticulum	ddost
05168	Herpes simplex infection	cd74(1of2)
05168	Herpes simplex infection	cd74(2of2)
05168	Herpes simplex infection	srpk1(1of2)
05168	Herpes simplex infection	srpk1(2of2)
05168	Herpes simplex infection	skp1
05168	Herpes simplex infection	gtf2ird1
05168	Herpes simplex infection	per3
05168	Herpes simplex infection	crebbp(1of4)
05168	Herpes simplex infection	crebbp(2of4)
05168	Herpes simplex infection	crebbp(3of4)
05168	Herpes simplex infection	crebbp(4of4)
05168	Herpes simplex infection	ikbke
05168	Herpes simplex infection	taf5l
05168	Herpes simplex infection	lta(2of2)
05168	Herpes simplex infection	daxx
05168	Herpes simplex infection	casp8(1of3)
05168	Herpes simplex infection	casp8(2of3)
05168	Herpes simplex infection	casp8(3of3)
05168	Herpes simplex infection	fos(1of4)
05168	Herpes simplex infection	fos(2of4)
05168	Herpes simplex infection	fos(3of4)
05168	Herpes simplex infection	fos(4of4)
05168	Herpes simplex infection	tnfsf14
05168	Herpes simplex infection	irf7
05168	Herpes simplex infection	tab2
05168	Herpes simplex infection	casp7(2of2)
05168	Herpes simplex infection	casp3(1of2)
05168	Herpes simplex infection	casp3(2of2)
05168	Herpes simplex infection	c3(1of4)
05168	Herpes simplex infection	c3(2of4)
05168	Herpes simplex infection	c3(3of4)
05168	Herpes simplex infection	c3(4of4)
