id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,NonD_Lib21,NonD_Lib22,NonD_Lib23
phlpp2,0.604974888,0.645326054,0.744890127,3.490107158,3.035933545,4.088853436,3.184660622,3.991244758,3.85171478,4.055031718,3.504645873,2.953600376,0.363645129,0.317825602,0.211898468
phospho1(1of2),20.42871801,17.8164338,19.31493724,18.08697977,22.50526912,23.03309563,21.16429414,23.59899799,19.92882146,22.67399805,21.00737886,38.88200372,15.66589911,14.27867553,11.77738462
phospho1(2of2),1.829618982,2.038044319,2.322922513,0,0.077492002,0.407978875,1.049198605,1.304159971,0.805911736,1.100522408,2.958936544,0.686556072,1.541605287,1.41035436,1.376086949
phospho2,5.607368197,4.525487877,4.859567774,1.916302618,1.268451305,1.772405871,2.950465641,1.818300664,1.873107738,2.250069629,2.2682028,2.103644952,5.390509893,5.653324326,5.942147289
phox2a,1.788077732,1.388318513,0.840255589,0.583797911,0.645507685,0.87233607,0.431522558,0.293812556,0.644509984,0.548075163,0.491320224,0.459714787,2.091304277,2.928563093,2.643817022
phox2b,3.619722767,4.338705243,3.383863951,5.63931549,3.860416851,3.31111019,1.533566338,1.694549084,2.928248912,0.955616138,1.739190937,1.688843981,12.84387904,12.55084419,14.04753837
phpt1(1of2),35.88127481,37.09678454,42.03552364,16.63053687,13.89848613,19.627973,19.8684872,19.32100045,15.53318508,15.23492417,20.09574651,20.09944749,36.40678256,40.69785509,44.45631676
phpt1(2of2),61.56158362,65.79219627,70.43042563,48.67703018,48.63977936,43.20063167,64.19133462,50.34235373,63.46820928,60.45689498,92.59836614,78.63200873,49.37732863,54.57556357,63.69658715
phrf1,29.13250342,28.55703072,19.90943811,10.61152319,11.82637209,10.98170951,12.08992008,15.04373961,14.03161925,13.12492796,16.50805054,12.85605929,26.93177337,27.6257566,25.95806017
phtf2(1of2),6.507952716,5.935283765,5.854385982,4.33882709,5.363365343,4.605635211,4.708728382,5.11943563,4.355194156,4.655835043,5.783604801,5.195881613,4.611729849,4.902901081,5.580822873
phtf2(2of2),18.09755885,19.94420732,17.9598565,9.925320454,8.066533,7.451561399,8.276062834,8.944828053,9.365541437,8.152151696,8.371443939,8.476007111,14.66516169,15.80917757,16.57672869
phyh,7.762167734,7.483148097,8.947544945,7.699491902,6.42404526,5.856522602,8.40247138,5.684965646,7.77509171,5.633445534,9.777515964,7.648709942,10.33832311,10.52441335,10.58196803
phyhipl(1of2),1.216187058,1.137232265,1.206432135,2.910602258,2.093320846,1.43382151,2.04114309,3.411808638,2.624310303,1.837262319,1.562816683,1.499047489,2.41270294,3.049253206,2.432053947
phykpl,4.754620742,3.801270031,2.680846666,2.69770885,2.549702985,2.711217153,3.914065531,3.290188689,3.242483681,6.959946121,6.433246553,5.281125033,3.501174,3.027033214,3.705128322
pi15,0.269209364,0.471132362,0.159477032,0.321557825,0.251975965,0.387368275,0.041141526,0,0,0.05215961,0.050310278,0,0.829718013,0.535443991,0.443049718
pi16,1.817186471,2.16408194,2.730800375,4.911110768,7.512015106,8.180793493,6.422069331,7.262474685,5.251325418,5.837057661,4.858422536,5.292496062,3.636096562,3.095950344,3.641873643
pi4k2a,5.265329528,5.033751381,5.657380193,4.187103837,3.564868681,4.926373406,5.966632867,5.078543154,4.591194363,5.721351394,5.488020758,4.856543504,4.592891355,4.179676435,5.199357928
pi4k2b,10.17003217,8.739933168,7.989486302,17.24592973,19.77101949,18.6646483,19.21007447,23.26765145,25.10109375,15.81613946,15.11126021,13.36524241,7.327087481,7.888150602,7.410394585
pi4ka(1of3),4.711913644,4.09111966,3.274087601,1.016103216,0.822904251,1.036944338,0.92455455,0.959813029,0.902677374,1.438899899,1.533642008,1.45178326,5.853019008,6.475092212,5.98746587
pi4ka(2of3),6.441134235,9.218793763,8.940128297,14.48807288,9.682207587,9.492540161,9.5810638,10.41346729,12.16207998,7.96773643,10.45200196,10.60202876,6.842987313,6.556338844,7.135066056
pi4ka(3of3),7.159944573,7.408229801,8.00722229,8.896096766,9.352832415,9.868673138,8.682768489,8.23971766,7.993703741,9.952790535,8.074220941,8.617685654,6.204305703,6.167991406,5.783047796
pi4kb(1of2),4.780883354,4.133023198,4.519176244,4.699222541,4.585665487,5.82825721,5.280232145,5.34642651,5.289810326,7.263385943,3.625517095,3.976390349,4.626764145,4.224160323,3.926486902
pi4kb(2of2),7.726008375,8.119199987,8.899581669,9.202585742,8.560305113,10.07914749,8.751364486,8.231967785,7.41841133,8.503701,8.274897289,7.965945817,6.59848837,7.564116434,8.48451839
pias1(1of2),9.138941934,8.37987207,11.23967509,8.812369533,9.219534437,9.694685629,9.440707029,11.53586831,9.648338443,14.21038635,13.52818732,11.60917738,8.524777998,8.280455414,7.560349026
pias1(2of2),4.00139044,3.821036397,4.359814164,3.553682979,3.971329928,3.489391537,3.126727832,4.403709867,3.550940684,5.069527368,3.885658539,4.363489428,3.528274058,3.782442273,3.00388606
pias2,24.46141749,26.46733005,21.85004009,31.18362216,27.5411833,27.31939816,25.71801956,29.0914356,29.74757845,30.78156996,30.20364048,28.04062188,23.3943009,21.49218266,22.36406839
pias4,23.07626126,21.66387706,17.93941933,13.08034205,11.14654708,10.32105481,10.74130406,11.94696007,11.86164024,19.12247846,19.02535941,18.48972702,20.12879216,20.7017777,20.5458642
pibf1,13.76700695,13.70228342,11.1197435,3.5112068,4.374206868,3.557076218,3.313117023,3.395616915,3.807908005,5.27238859,4.75205744,5.829994194,13.90903802,13.63574911,13.64561433
picalm(1of3),25.47237728,25.36430936,24.04319703,34.39022029,33.72345542,29.76761982,39.17767797,39.6896407,38.17687976,56.28054597,50.27609598,46.55827437,27.20321443,28.45928859,28.5572841
picalm(2of3),3.715242884,2.800389508,2.18589116,1.1831216,1.437882184,1.421962602,0.80036748,0.727720951,1.114727392,0.777341289,0.336759008,0.615263639,5.457212409,5.363944141,4.47416255
picalm(3of3),0.442820078,0.334837319,0.496866708,0.112318563,0.087851272,0.194613774,0.139149307,0.01724952,0.222062336,0.515502687,0.451872668,0.208199771,0.348554614,0.449357075,0.329969795
pick1,15.02767288,14.01084032,16.88929918,18.99261685,17.3824997,16.96476926,19.1903306,18.71397019,17.61257083,16.36314456,22.77945054,20.08601545,12.9095282,14.04212581,12.97219492
pid1,6.37689911,6.908535144,5.882182163,6.753766523,6.255270281,5.209833627,7.637566122,8.079215267,9.18758634,6.331886152,6.813795572,5.778445826,6.776419086,7.74175714,6.63019886
pidd1,4.730663473,4.493289822,4.600043031,2.169656123,1.385974462,2.471432841,2.250642398,1.900108122,3.047533023,3.090901501,3.648694735,2.555908914,4.28850366,4.533688305,4.860106685
piezo1,8.160545773,7.632082058,9.447384118,15.56587276,15.77983463,19.01634723,15.8925076,16.55379873,17.05378469,13.51103234,13.7237149,14.16110018,6.984072794,7.163112031,6.912779375
piezo2(1of2),0.072171936,0.047468802,0.097861935,0.016617542,0.025999091,0.053106886,0.08979115,0.040806148,0.150128547,0.076203866,0.018422768,0.143465019,0.095034364,0.123171775,0.068150381
piezo2(2of2),15.07226961,15.28579094,13.31886193,12.75269094,14.644177,13.38328257,12.43426465,12.10636049,12.98460567,12.4464212,9.761156245,11.48927751,12.20648834,11.83268731,11.40694492
pif1(2of4),8.508344902,7.323085297,6.648425292,0.683212095,0.428004898,0.180803262,0.091987115,0.125265035,0.076939114,0.778756533,1.428640019,0.831483973,8.943479759,7.838468579,9.873922438
pif1(4of4),0.326860715,0.245682906,0.182353108,0.258131335,0.121162508,0.164953584,0.356405473,0.25350926,0.012954592,0.493122811,0.36239636,0.551579195,0.142097699,0.068645202,0.050377539
piga,4.143476558,4.247793832,4.100622441,0.874417552,0.901586617,1.164223251,1.071645221,1.009508915,1.17253297,1.045096705,0.403214044,1.221291963,4.958585817,4.750928463,4.647162635
pigb,3.750289897,4.598046211,3.768516303,2.685060913,2.555205094,2.020161704,2.618493292,2.219267753,1.831826274,4.243742493,2.780846781,3.984944456,4.861103918,4.994234272,4.967278653
pigbos1,20.10824868,19.29959337,41.86066815,11.72157773,10.73441268,18.31543724,15.93424177,20.59015561,27.25749366,20.22921504,19.01019859,16.579696,26.76375058,26.99347101,24.84719456
pigc,5.451159697,4.842045186,6.635201158,4.845503315,4.811722406,4.810160313,5.103616772,6.024139123,4.714372595,8.597453991,8.992243174,12.59020879,4.402775278,5.548556688,5.451602507
pigf,3.768818768,3.545512851,5.07230864,6.627195312,6.416008956,6.862288523,8.947968397,8.437065032,7.42601218,12.01779761,8.553735808,11.61465288,4.744483767,4.692018441,6.048401794
pigg,1.584701863,1.556506636,1.219271619,0.174169007,0.359998618,0.743278406,0.325161252,0.275238219,0.543595498,0.728386014,0.359222521,0.569526663,2.085084661,2.022321589,1.94784276
pigh,6.723473898,7.127745404,8.741237464,8.951956991,7.793943167,5.005275843,5.264711687,6.282310867,7.047789609,4.621376897,6.934363256,7.148561121,6.16994666,6.528968721,7.033729992
pigk,15.44677715,17.07578101,18.55390035,12.72644255,12.95380871,13.46434225,11.7078887,10.06165074,9.92682174,11.49369605,11.29215473,9.013917922,11.78294923,13.12189383,15.19561446
pigl,4.636760242,3.932992255,5.278694022,1.748660045,5.296798954,3.464528933,3.776970384,5.830370885,5.582722944,5.884896726,7.184967779,4.690674972,4.046841963,5.45460289,3.996321289
pigm,6.396207108,7.217065323,5.546735781,4.495523496,4.663583247,5.029553071,5.403609712,5.571198736,5.902831559,6.683144108,5.560028092,6.130085707,6.048140021,6.590986694,7.010498659
pign,2.826678683,2.447075549,1.85796575,0.325132526,0.271380021,0.20743365,0.292524075,0.265788444,0.146749391,0.471356552,0,0.585865376,1.784311022,1.918931863,2.033095595
pigo,5.265677347,4.25531051,2.885244255,0.844105059,1.009905303,1.375289732,1.714135399,1.524136309,1.408071278,2.333948098,1.743211656,2.960040079,4.007214709,3.973162278,3.432932191
pigp,3.896068567,3.163625422,3.872091348,5.599047326,4.012919617,5.091245718,2.956244918,3.963760185,3.907591385,3.63835003,3.29928983,4.265765845,3.98879184,4.109993556,5.012386313
pigq,7.471210219,8.448220899,7.880280831,7.330326839,5.978217662,6.258351429,5.967844329,4.94005131,4.959128897,5.79770539,5.420756154,7.235438237,8.184726364,8.332041217,8.166981941
pigr(2of6),13.09168308,9.934312316,9.263343216,8.130131239,9.106490537,9.918285437,10.56601025,9.876697634,11.96189571,11.2181084,9.015002944,15.33238047,14.17867761,10.59330056,6.73323063
pigs,12.58468694,10.10471639,11.48457161,1.687471325,2.678129948,3.013036997,4.070970711,4.273986109,3.503212888,3.196221922,3.131052919,4.654659535,9.395223643,8.52231808,8.641190752
pigt,19.5739068,17.64874518,16.49792386,4.086827161,4.266627609,4.672348782,4.834426597,4.323308979,3.921582172,4.882940888,5.358359522,5.691699111,13.84336591,15.76520136,16.32086095
pigu,3.829009178,3.18294507,3.067886871,0.306843654,0.280604868,0.860893278,0.777875813,0.435684329,0.191453634,0.869547421,0.391225338,1.905026644,4.792788363,4.209664033,4.039287563
pigw,3.231100078,2.911855223,3.194793903,2.985797926,1.276149124,1.430933249,2.674463145,2.371066183,2.237666271,3.134140779,4.361340322,3.221470164,2.198809003,3.417142105,3.313413543
pigx,3.632228443,4.168154299,8.11167214,10.25137762,8.49018452,7.851947408,7.78996464,8.120305033,6.93865247,5.784805198,5.756170916,6.783416441,3.234684216,5.116496244,4.590557221
pih1d1,11.05897617,13.03340509,10.39721477,4.639469496,4.915248806,3.961848417,5.543299082,5.939782169,8.541371286,7.537733258,7.560676001,10.63509392,12.71918065,14.18664406,14.09909493
pih1d2,0.973750121,0.875987556,0.423124694,0.734112774,0.657686129,0.882301001,0.609772785,0.255187829,0.588795312,0.712965815,1.145501903,0.818338047,1.105553673,1.707166322,1.92023969
pih1d3,0.717809505,1.25073832,1.442616564,0.430761414,1.270491316,1.888312382,2.479439725,1.938548339,2.557761975,2.397719971,2.185604146,1.366208434,1.48110756,1.641918322,1.317689035
pik3c2a,30.81084224,24.64206879,24.04753585,18.18478216,18.51556815,18.61611177,16.23877079,15.70386885,18.76377737,22.54822932,17.96334302,20.23690783,33.51171263,28.53832233,23.95510084
pik3c2b,7.211646697,5.825226437,5.175496654,3.407439552,2.790427888,3.846250171,3.104481028,3.383980806,2.753102553,3.06150525,2.413216972,3.757986877,6.428279495,6.219123698,6.119369866
pik3c2g,0.270760768,0.331023527,0.320392679,0.619036515,0.696799101,0.402322539,0.856866136,1.057073038,0.909584428,0.606133393,0.770467524,0.372861897,0.710707769,0.793111863,0.815191103
pik3c3,17.72962558,16.71852469,14.76532592,7.762545656,8.75818232,9.100099207,8.542938475,7.225115497,7.996246558,10.71813778,12.2222066,10.65403231,15.87282838,16.4374604,17.60956243
pik3ca(1of3),1.042050055,0.747802431,0.685018972,0.871292424,0.522491415,0.712136612,0.745718398,0.624370855,0.557755039,0.549764912,0.531735404,0.627853095,0.877882425,0.954020739,0.94657405
pik3ca(2of3),6.220736899,5.155957734,4.225693644,0.94603806,0.815757127,1.34591355,1.202514237,1.371607794,1.251875787,2.423017536,2.034206698,2.476688059,6.292993676,5.736003676,5.441894074
pik3ca(3of3),11.54039478,10.29900733,8.921683742,4.217360368,4.646315647,5.138928784,6.280181167,5.679771907,5.544190503,8.336575127,6.707108146,8.274666351,9.419721851,10.93148895,9.723253543
pik3cb(1of2),0.548390578,1.088388497,1.578922099,1.341462104,0.179489767,1.09469655,3.074702337,0.322826603,4.134693203,0.526467223,2.155021174,2.70481494,2.710304199,2.313633575,1.181359711
pik3cb(2of2),6.722872724,6.097361944,7.668086121,12.09283914,12.85125717,14.31277127,13.47774702,13.30595214,15.71777454,16.97008123,18.20620481,15.44205482,6.642898987,6.566579522,6.633728822
pik3cg(1of2),1.307585665,1.022633712,1.210563832,0.260582236,0.851301073,0.604454134,0.372804222,0.47066083,0.473243234,0.755960613,0.697111194,0.28385488,1.306347261,1.181274987,1.034240374
pik3cg(2of2),0.286047567,0.100333304,0.165496757,1.00172715,1.264875826,0.692450291,1.329202026,0.970754932,0.926022532,1.027207274,0.506363454,1.299540188,0.613793158,0.490553158,0.452551565
pik3ip1,33.93951209,47.50884222,72.17791494,215.4096781,198.3854948,168.7191111,154.9312952,143.25395,141.17829,79.56869696,97.91768208,73.33480127,26.45807713,27.71757179,36.90006127
pik3r1(1of2),56.27119661,48.70396107,44.86145652,34.90954144,40.72956631,41.97812801,37.47294602,39.41646567,36.79231563,40.98351221,35.06840081,35.01057688,51.80347432,49.87878531,48.43897058
pik3r1(2of2),43.0564909,51.17407164,52.09765973,122.071445,124.1552178,111.1600474,156.1147533,157.5063688,160.1895429,133.9061248,131.6103845,100.931819,36.09645397,38.25982023,37.10546647
pik3r2,0.083045028,0.078458517,0.11085063,0.164213441,0.256848522,0.087621655,0.274897183,0.201874395,0.229777967,0.269377422,0.156364685,0.188768843,0.216879036,0.24857615,0.179650856
pik3r3(1of2),30.36222517,31.25643016,26.27047927,19.96418002,18.43465572,19.97701522,23.68822101,21.84298237,20.62764857,24.42892154,28.20461379,30.94754614,27.65009225,27.38384384,26.16458016
pik3r3(2of2),27.74037884,26.45732587,25.02045997,17.79754327,19.91448222,12.82370181,13.5149305,15.13522301,13.58302287,6.713698832,8.434890829,8.67336656,25.47625528,24.99608766,25.50526305
pik3r4,6.590124327,7.073154738,6.520903561,8.109090495,9.614111202,9.28261164,9.586988722,11.34136917,9.357452228,17.50274159,11.75650596,10.5504668,5.463730311,5.058488303,5.612906068
pik3r5(2of2),0.169890105,0.099291665,0.122882171,0.230126926,0.196438098,0.133509491,0.03765024,0.102632638,0.173134806,0.095800864,0.138909937,0.077152784,0.159052158,0.130688202,0.182975173
pik3r6,2.527777538,3.453100271,2.230423255,4.73154603,5.370638245,5.311427518,6.446066498,5.787899576,4.52069443,5.503892695,7.004901963,5.081230737,2.839254458,2.555354824,2.076958846
pikfyve,4.9865504,4.234356239,4.259671071,4.192551171,4.701578346,5.536273145,5.389042271,5.224113191,5.040925765,9.110738905,5.650303703,5.849650358,6.18386004,5.743530678,5.594583216
pim1(1of3),38.99227941,43.36904249,41.10991683,43.87487491,47.68909677,45.9482726,31.08943778,31.67330222,37.9590404,16.93761744,18.77932976,16.46927641,37.95233739,37.40934642,42.1200325
pim1(3of3),2.405525486,3.704235287,5.07904073,5.503642551,4.768943959,3.25718321,4.372475849,3.408012896,3.18901206,1.137791681,2.561662074,1.715511363,1.588640996,1.463590463,2.661518173
pim3,19.14880598,19.93031865,21.27822656,20.76878724,22.03908714,22.66161827,21.78991027,25.45863088,25.28151575,20.19653415,20.32209514,14.59656693,13.10954862,13.08715637,13.90986638
pin1,152.2672533,159.4750592,174.0292318,103.4447167,80.5380956,70.43235328,89.87210339,91.78248905,98.62831529,68.41413843,106.5058497,97.34934118,173.9815251,190.9544786,221.2709466
pin4,45.91541433,52.76549932,49.82510306,25.14650267,27.89065955,21.27535196,33.16711442,28.70549761,34.6212735,23.00091781,31.53082639,26.09083532,58.25555729,64.86655684,73.57194193
pink1,15.71382269,18.39847293,19.55925688,29.05238703,26.71192591,22.28959856,26.88162761,27.24725661,26.35945719,29.01990075,48.05378746,36.71592394,13.06686706,13.27421744,16.47287722
pinx1,89.23258973,93.42212052,83.87909932,92.67808165,78.84080852,83.08717033,104.4072983,111.1024999,102.700797,112.4932336,128.0255656,105.9867381,110.2185501,110.8879937,112.4261331
pip4k2a,2.449651614,2.86403559,2.80507257,5.412100185,6.295053552,6.411444851,7.002567869,6.510803215,6.582692869,8.851153313,5.123067409,7.50735107,4.05032445,4.214874545,3.470244895
pip4k2b,20.0404305,22.05707471,19.23020039,33.00712123,31.05502692,30.40950195,37.96304652,39.27718748,37.56027253,55.76863725,42.30277491,43.00760896,22.32863176,22.79451593,22.86303321
pip4k2c(2of2),22.52675377,26.41284583,23.36735134,24.9672415,24.50774611,22.73997893,21.95505833,23.91856591,22.17723243,18.23495335,16.19436398,18.99607028,26.14968752,26.9669885,25.89192367
pip5k1a(1of2),4.499210383,3.860778913,3.623386847,0.33371867,0.476135453,0.271558773,0.212022275,0.144503,0.517018392,0.584553243,0.586862837,0.410641679,4.99166268,5.424445954,4.711089175
pip5k1a(2of2),8.199072529,6.924108753,7.476365517,7.434358544,6.876946099,4.364724334,5.649942564,5.931503287,6.460089046,6.602752337,5.890969945,4.060880557,6.475948609,6.281417984,6.615808121
pip5k1b(1of2),2.619804013,2.09831157,3.087528821,3.706761156,3.350814268,5.043709817,2.651694431,3.772800476,2.19776965,4.027489274,2.882537133,3.420066879,2.719114988,2.316314572,2.345713605
pip5k1b(2of2),0.278203239,0.177023834,0.494445731,1.187982286,0.260680133,0.800970658,0,0.231545937,0.533996926,0,0,0.171765952,0.118259703,0.395069978,0.349876605
pip5k1c(1of2),0.063340651,0.018511638,0.09162368,0.058444863,0.121940669,0.020731819,0.298095121,0.262922858,0.117282108,0.111566943,0.258865758,0.359623589,0.037064671,0.022156569,0.034132341
pip5k1c(2of2),4.024867284,4.312514406,4.525429624,6.889004743,7.07295251,6.371723181,6.219611106,5.800000077,6.058526822,5.187475406,5.935490014,5.604020792,3.376991591,3.936482147,3.619407421
pip5kl1,0.286200275,0.050057214,0.186555793,1.025905592,0.042330857,0.227004145,0.337998628,0.656670319,0.808192259,4.463843323,2.946972689,4.596885782,0.133790222,0.119013155,0.334063669
pipox,0.441613336,0.488500244,0.355048545,0.030396816,0.190382255,0.386642007,0.409550155,0.185950729,0.525190274,0.069380956,0.067011737,0.556483015,0.786073724,0.427805908,0.492100252
pir,0.331063924,0.495005403,0.205818044,2.283389413,1.435212533,1.79992326,1.946642492,3.191092237,2.718093017,3.168002343,1.767414309,1.172198497,0.717494148,0.779155697,0.39518762
pisd,2.882442741,3.394742279,3.145477809,3.71486642,4.740120043,5.738394176,5.150826999,5.835174112,6.835021858,8.983328257,8.419372705,7.896611451,3.372033429,3.445252193,3.954468022
pithd1,105.2203352,116.2319203,169.1626986,681.7898839,631.2969765,615.1895936,546.1786836,544.6101214,504.8506373,328.0087054,361.3666962,295.6338337,82.92945505,91.89796771,115.6122671
pitpna(1of2),19.92883616,19.23079562,17.1070554,3.42575982,4.735541038,4.060005799,3.663602311,3.245734291,3.814007524,1.025931577,2.96824835,2.636989717,29.80869109,32.64630783,38.26361141
pitpna(2of2),1.449531858,1.410635163,2.214512471,0.266561372,0.182636383,0.705633802,0.418778244,0.366628154,1.175881577,0.797796842,0.660305549,0.486925031,2.051290556,2.095276218,2.357260571
pitpnb(1of2),19.3540795,18.45357666,14.62603281,4.4055177,3.756135077,3.842976962,8.232802829,8.11217423,6.606529183,7.316857862,11.85684289,9.141616014,25.05655561,29.79499459,29.09871467
pitpnb(2of2),12.32648624,10.9668383,9.235640774,4.372184734,3.402536846,3.804395666,5.37519361,5.478162652,5.479012071,4.829652465,4.667063969,3.693957417,15.46870803,15.81031442,15.63366456
pitpnc1(1of3),3.45717082,3.148202027,3.817407632,6.008721239,4.118775093,5.282592851,4.043708989,4.957000511,6.57525679,4.212930127,3.921976646,3.744020831,3.831073205,3.727284696,3.878338997
pitpnc1(2of3),12.46401871,10.91415562,12.1514551,12.56177059,13.50049767,15.27364022,13.90401162,11.36209852,12.21291307,11.91825339,10.98056545,12.81448798,11.20245326,9.198410834,8.305485082
pitpnc1(3of3),0.676169226,0.569708319,0.435191093,0.470391631,0.22117634,1.13995792,0.589681018,0.802320329,0.634370192,0.373744365,0.669423389,0.737062793,0.499263656,0.391247837,0.37317615
pitpnm2(1of2),2.356381178,2.499258622,1.978106468,2.298533002,2.916376619,3.065597974,2.248011851,2.840350617,2.146192694,4.519892277,2.810927326,2.284602887,2.322195162,2.330842823,2.461799442
pitpnm2(2of2),0.13283616,0.071727214,0.166214769,0.421500558,0.402835047,0.280123207,0.312534167,0.241958309,0.367119855,0.39874262,0.281226595,0.22071573,0.215346704,0.204317106,0.204698107
pitpnm3,0.156098939,0.117300544,0.120970119,0.205909936,0.209450827,0.219035869,0.166766883,0.252560051,0.232385142,0.353631033,0.296270038,0.15191239,0.287066208,0.198850925,0.204179042
pitrm1,16.80070534,15.12645859,12.74205525,11.76298619,12.18650394,13.96594653,21.40373135,16.92096374,16.71304517,23.62640264,21.80705996,20.10554461,16.74337442,17.44162217,17.77483477
pitx1,10.57738238,11.30861182,8.060956594,6.45027902,6.578857936,6.845433484,4.034233192,4.853288488,5.471975192,3.92938244,2.336039762,4.34338655,11.33194065,13.43410989,13.24434764
pitx2(1of2),8.865813514,9.24458534,8.645747064,7.17737554,8.746355824,7.632321886,6.692711482,6.032812333,6.728113451,5.665329946,4.160023943,2.9807779,6.085336062,7.163898753,7.517542185
pitx2(2of2),1.304648452,1.350875249,0.925482998,0.601302537,0.785501505,0.79109189,0.896853025,1.281010903,0.600386161,0.227276222,0.054784744,0.421810226,1.27597832,1.191458836,1.528261178
piwil1,1.581390702,1.667615381,2.436871611,2.921508769,3.114310925,3.309728306,4.457450436,3.738639769,3.838351957,3.392775559,5.083348524,4.423337109,2.40043577,2.536174894,3.035771801
piwil2,0.299451643,0.371842547,0.135383515,0.784689314,0.722441834,0.858487501,0.705803866,1.075012605,0.954660389,0.34323251,0.663450238,0.481515202,0.379604362,0.300849537,0.41616773
pkd1(1of3),1.359526961,1.622981589,1.483547417,2.239012405,1.631296157,0.695267289,1.658033493,2.847094956,1.773107097,0.187927042,0.35882946,0.190003507,1.088518765,1.460468193,1.205995387
pkd1(2of3),0.186883318,0.206933353,0.293032768,0.357474426,0.263021691,0.432993286,0.237221255,0.42724161,0.3013377,0.163335056,0.099550001,0.150428972,0.417491433,0.411986043,0.361851242
pkd1(3of3),5.979309762,5.750474844,5.958497733,5.580232537,6.754481235,7.492488115,5.761679106,6.300263209,6.7393232,8.315423596,6.114320359,6.867350705,5.560974443,5.774782885,5.075492312
pkd1l1,0.369436282,0.328385311,0.353795887,0.167063964,0.137506636,0.272410067,0.229977004,0.194715805,0.245238773,0.818626888,0.459661965,0.501848446,0.224704697,0.222203261,0.129919903
pkd1l2(1of5),0.354766745,0.371636372,0.248779985,0.137750384,0.127702888,0.233905972,0.276892044,0.278477913,0.459452094,0.461069261,0.305323937,0.431153628,0.421630319,0.378511823,0.235883009
pkd1l2(5of5),0.010063467,0.008830259,0.032739473,0.562664837,0.266868303,0.068967727,0.249553142,0.17020123,0.236388938,0.084804687,0.061546614,0,0.159065784,0.116502716,0.103530809
pkd1l3,146.6882548,150.0042043,147.5247914,142.7467567,146.8412297,121.2352796,108.8382525,112.4167276,111.2911637,100.0400047,91.63725772,78.59311296,151.4114307,163.9343329,179.079147
pkd2,19.76235446,23.26453148,24.52733775,40.18380254,42.29163395,37.92875219,43.97360693,42.96127107,43.04310161,35.08632764,38.87944599,41.15652201,14.086403,13.58036355,14.98677845
pkd2l1,1.734913447,1.902964126,2.418488696,8.662361864,8.12387492,5.92462096,5.74871164,5.838242684,7.218889714,3.779963003,3.670475264,2.816237693,3.630876569,3.571553652,2.783168386
pkdcc,22.4803545,20.96047456,23.77598039,20.31619205,22.14333648,22.58581039,19.99255216,20.78883713,20.52925126,14.75458829,16.25287672,13.70499566,18.49039069,18.53821407,18.48849204
pkia,2.379793333,1.853958197,1.542838241,0.392795244,1.543675523,0.304815846,1.480593547,1.65343709,1.897465282,2.192614292,1.473849478,2.850135807,3.426237484,2.758452553,2.584166755
pkig,15.36803372,17.22151173,18.8440815,23.76166846,24.65468853,25.03132487,24.38320303,22.9687911,25.74133738,16.55686164,23.4997458,25.91037469,9.175595858,9.800049445,11.79376227
pklr,4.355902515,7.543390657,8.655352632,25.61769579,23.67739215,21.48453916,20.77561335,14.7724266,18.00005009,5.279613504,4.284282105,5.195174668,7.016158081,7.68136315,7.533754467
pkm(1of2),1.061892016,1.423816321,2.30620121,18.23561267,20.05427936,11.8785351,11.48949038,11.87006391,12.05490684,14.14093838,21.90443002,12.79443312,4.358783524,4.406003087,5.759520758
pkm(2of2),24.3248113,23.84489095,27.60506762,45.76094724,51.1630643,48.26504656,38.65814932,44.91257933,43.04006428,41.20396777,33.13794275,35.55669207,25.74859616,26.70651759,28.40857461
pkmyt1,4.782958403,5.364840421,3.948132935,0.442606907,0.779960369,0.663087595,1.323593848,1.126312063,0.8580463,1.596170438,0.486565305,1.926251063,3.698248794,3.798023737,4.141889889
pkn2(1of6),33.9416115,30.77204967,28.61579989,23.69821929,22.9043626,23.0087298,26.00317519,24.24692262,23.9270892,19.67861942,22.21139737,18.24693945,27.34897467,27.59866595,29.87352189
pkn2(2of6),98.02130601,126.9962243,126.6795054,209.1488635,204.4315738,156.0318981,169.4426077,167.8376147,185.6350688,137.518183,170.0896477,126.2846186,100.9592321,98.40587501,87.7746991
pkn2(3of6),1.297824723,1.378756807,0.82504985,0.655210473,0.873632712,1.237425145,0.720145208,1.011056216,1.076602736,1.054535414,1.769954374,1.487774909,1.349846646,0.906750214,0.733057297
pkn2(4of6),0.927267348,0.782829163,0.87938928,0.431002884,0.736241746,1.388115197,0.93230035,0.536786949,0.860354733,0.989903811,0.971621747,1.158014736,1.175208503,0.891605214,0.512018599
pkn2(5of6),2.077441487,2.266705711,2.478294173,2.625228023,1.855228823,2.65231436,1.810281411,2.778841234,2.433515377,2.738671762,2.308467754,3.372105979,3.605776069,3.848390828,4.140188177
pkn2(6of6),30.67522184,27.78370751,28.94689958,37.40391744,41.31159901,38.07651287,33.83418468,31.3767751,31.96575284,40.10708212,36.54114629,39.81271108,27.00847634,27.78042553,25.29405757
pknox1,23.15071307,25.77777185,21.5549674,31.78893096,35.15346336,31.32117719,38.6822785,37.89281272,35.32611353,36.55658502,33.42024227,32.31118152,15.36820629,15.41583036,16.20142296
