id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,D4m_Lib20,NonD_Lib21,NonD_Lib22,NonD_Lib23
reg1b(2of2),0.289228464,0.274138296,0.078489326,0.270514153,0.449154405,0.358026899,0.39442354,0.359125397,0.354691737,1.213795344,0.372208422,0.742816256,0.272675864,0.358823926,0.043124123,0.123936329
reg3g,0.231147028,0.403054146,0.278074535,0,0.075602829,0.509140516,0.216269557,0.353351162,0.108400735,0.494755806,0.105777131,0.233409417,0.253543559,0.360821801,0.478725732,0.299864796
rel,13.43496327,12.77962867,12.418902,12.59723985,13.50375293,15.93807264,13.91445715,13.96539447,15.2672024,15.16015985,11.90906919,18.97447248,9.308975751,13.34271108,11.63930002,9.558741967
rela,8.051658527,6.998691694,7.853665367,16.48121088,21.91327474,24.25171039,24.44745063,24.47508144,23.74396729,50.89666298,29.60737218,33.85211587,13.01979722,7.399833502,6.960670945,7.443967585
relb,6.585945754,7.470044093,6.504231173,6.312898756,5.204704401,4.068809553,5.072693711,5.923886597,4.466993344,9.574072844,6.850793772,6.928216133,6.567252878,6.074468689,5.833820252,5.70473954
rell1,9.096481595,10.04618132,10.12475094,14.76659585,12.82742551,10.86256293,13.34638942,12.01735777,14.17044044,14.02183315,13.02885708,17.25365388,8.567031504,8.157207196,9.518345346,9.612565525
rell2,1.557331572,1.802775322,1.575123547,1.449847461,1.797529669,1.402780329,1.89560075,1.542586782,1.441041902,3.748420929,2.535063781,3.159671776,2.081023093,1.051073938,1.109389754,1.339646766
reln,3.21366559,3.288539334,4.064294881,2.815097839,2.900893024,2.717787489,2.159807357,1.741707248,1.57025539,1.170583634,1.028971116,1.683567975,1.955060811,2.805370641,2.813805491,3.368850427
relt,0.812779375,0.63371369,0.408225668,0.242503414,0.589259461,0.257402224,0.145247673,0.033007202,0.22231449,0.709753573,0.327188637,0.892504096,0.492488899,0.680285283,0.699647286,0.591073731
rem2(1of2),1.55154511,2.369994117,2.251179654,4.961396605,4.364137906,3.793318672,4.540938516,3.898299841,4.358024815,2.553849319,2.749792556,1.725515655,3.711620448,2.623164953,3.098554661,3.033950809
rem2(2of2),0.519518759,0.532506594,0.728204607,0.347199524,0.72444064,0.668159253,0.516870098,0.281317439,0.60466376,0.262416149,0,0.208079263,0.516614296,0.464938222,0.473491308,0.516825449
renbp,4.278245745,5.293321138,7.763574323,21.35530101,25.35616837,22.13266844,18.35383643,19.10868478,16.21814015,18.71985305,18.90063371,17.40726818,10.25845333,4.854383909,4.941405837,4.125384151
reps1,4.585986162,3.589805067,2.861084297,3.005351338,3.045860855,3.618339379,2.692753687,3.270303497,3.944023947,5.742081061,2.836650571,3.276585137,2.309976101,3.834899459,3.477939662,3.035311511
reps2,1.502066041,1.821549418,1.503273158,0.953423162,1.132770816,1.080431449,0.913517555,1.118937541,1.151572508,1.522309024,1.399319937,1.073016093,1.110213174,1.655441787,1.894736477,1.409580455
rer1,31.94343914,29.30771351,26.97464037,11.41668254,10.13255861,7.50336351,10.85617731,10.72181238,12.16729676,11.20316573,17.56162363,14.81798899,25.65769035,27.59898237,30.38785661,32.10794733
rere(1of2),7.277417811,5.221662326,7.03218991,14.61457258,12.20769061,15.60544353,12.71682027,14.60707004,14.63961526,21.25263148,14.11595344,12.4609834,3.829278521,4.142791502,3.948267988,4.158249887
rere(2of2),8.776895187,6.215815683,6.272915932,4.433445475,5.202438886,5.463645499,4.045556913,4.182844885,4.447823573,5.478600453,3.791476943,3.943880391,4.29131031,9.231457089,7.910734794,6.9960125
rerg(2of2),0.970702264,0.485943532,0.467703427,0.324886313,0.307737808,0.58757394,0.498321357,0.366196336,0.57741254,0.105222685,0.049588901,0.31944824,0.580838696,0.77245559,0.871010581,0.847851332
rergl(1of3),0.345878434,0.278323074,0.288088814,0,0.431297038,0.369390865,1.345334915,0.48840176,0.074928522,0.056980187,0.493301257,0.604374476,0.112543397,0.124587478,0.192769457,0.169306722
rergl(2of3),0.845391476,0.638927088,0.771276149,0.496641431,0.091386202,0,0.092471192,0.429018471,0.185897894,0.389340207,0,0.067439818,0.618369238,0.642757406,0.598673885,0.781604315
rest(1of3),32.51431868,35.87134254,35.4923062,43.73716468,45.77323478,42.22105436,49.14970154,50.43778198,51.05790274,54.54324509,45.11189481,42.183222,32.24939565,27.91436073,28.00672824,30.44206511
rest(2of3),12.92901464,11.88121519,13.84332519,14.03726495,13.31849333,13.9558792,11.47086871,12.36084961,11.55559097,13.26358519,15.31231579,16.02346245,12.85580142,13.19059178,11.25017286,13.20882621
rest(3of3),0.86208471,0.876869098,0.564863386,0.582908737,0.639817175,0.431133569,0.353286479,0.5269842,0.645263957,0.457376227,0.587412663,0.770850184,0.682807232,1.400578987,1.213531649,1.03376287
ret,1.80498795,2.184871923,2.245676307,2.815960183,2.846408685,2.553459866,2.27717917,1.767190093,2.179432982,0.826394995,0.821059468,0.99472261,3.137669931,2.972763934,2.904094214,3.104893809
retsat(1of3),0.16526455,0.128211378,0.198704655,0.30825786,0.214101351,0.036259251,0.12291796,0.586302123,0.307925494,0.704375937,0.716197,0.125359835,0.181576335,0.064531782,0.133616497,0.137297133
retsat(2of3),31.51273925,28.46672697,29.0703909,24.24629889,25.59937964,36.96192702,27.04945258,24.61081444,28.01574406,28.87055484,27.76921931,40.25093268,17.82440587,38.61088929,31.34661902,22.78994086
retsat(3of3),0.482379704,0.772500129,0.556836273,0.609024564,0.354152566,0.339749536,0.681578056,0.313747961,0.833348355,0.330302825,0.247592239,0.585342969,0.307982708,0.687687935,0.47732471,0.386074051
rev1,6.740941146,5.797497868,5.25629417,5.194181755,5.88770416,6.509095372,5.761054755,5.318140737,5.229374843,7.603721333,4.35829886,5.064903962,3.873982704,4.925807038,4.605148271,4.077163552
rev3l(1of2),21.88200879,21.11789297,18.85084648,20.33875626,24.26548719,27.94935969,25.49124868,27.18686509,26.00452114,44.28042455,25.64763582,28.88312263,16.79742009,18.03554859,16.07998091,14.9299222
rev3l(2of2),15.28769054,18.75270729,16.92158797,30.83264088,28.59359157,27.82901078,32.83936843,31.63822197,32.53724833,40.54106185,25.92346651,28.93910273,16.43664452,12.49115157,14.14258341,12.06537295
rexo1(1of2),0.170894609,0.105408682,0.217421661,0.092807512,0.260823736,0.296427839,0.250538907,0.341799064,0.683111211,0.191849703,0.082248176,0.206254561,0.085362696,0.164970419,0.083961912,0.129782949
rexo1(2of2),11.02934313,11.01549957,8.88768478,7.407445068,8.400947005,7.503229631,6.870076285,7.231047915,6.8669521,5.967403876,6.906431799,6.920333973,10.75201775,11.53774901,10.79731526,10.66717536
